Fecha,Cliente,TipoVenta,Clase,Aparato,Paquete,Fitpass,Sucursal,Total
2025-03-27,Claudia Vázquez,Fitpass,Reformer,Reformer,0,Sí,Polanco,195
2025-03-27,Carolina García,Paquete,Mat Pilates,Ninguno,12,No,Polanco,4107
2025-03-27,Daniela Vázquez,Paquete,Reformer,Reformer,8,No,Condesa,2956
2025-03-27,Luis González,Clase Individual,Reformer,Reformer,0,No,Polanco,402
2025-03-27,Paula Morales,Paquete,Reformer,Reformer,12,No,Roma,4583
2025-03-27,Mariana Jiménez,Fitpass,Reformer,Reformer,0,Sí,Condesa,189
2025-03-27,Ximena García,Paquete,Reformer,Reformer,24,No,Polanco,8622
2025-03-27,Daniela Jiménez,Paquete,Cadillac,Cadillac,12,No,Condesa,4490
2025-03-27,Fernando Morales,Fitpass,Reformer,Reformer,0,Sí,Condesa,181
2025-03-27,Gabriela Ramírez,Paquete,Reformer,Reformer,8,No,Condesa,3053
2025-03-28,Sofía Flores,Clase Individual,Reformer,Reformer,0,No,Condesa,451
2025-03-28,Lucía Flores,Fitpass,Reformer,Reformer,0,Sí,Polanco,228
2025-03-28,Valeria Pérez,Clase Individual,Chair,Chair,0,No,Roma,483
2025-03-28,Ana Flores,Fitpass,Chair,Chair,0,Sí,Condesa,239
2025-03-28,Gabriela Jiménez,Fitpass,Mat Pilates,Ninguno,0,Sí,Polanco,199
2025-03-28,Victoria Cruz,Clase Individual,Cadillac,Cadillac,0,No,Condesa,437
2025-03-28,Sofía Cruz,Paquete,Reformer,Reformer,8,No,Polanco,2901
2025-03-28,Andrea González,Paquete,Reformer,Reformer,8,No,Roma,3273
2025-03-28,Andrea Morales,Paquete,Reformer,Reformer,12,No,Polanco,4418
2025-03-28,Javier Sánchez,Fitpass,Cadillac,Cadillac,0,Sí,Roma,211
2025-03-28,María Morales,Paquete,Reformer,Reformer,12,No,Roma,4430
2025-03-28,Mariana Mendoza,Paquete,Cadillac,Cadillac,8,No,Roma,3132
2025-03-28,Regina García,Paquete,Cadillac,Cadillac,12,No,Roma,4337
2025-03-28,Santiago Jiménez,Fitpass,Cadillac,Cadillac,0,Sí,Roma,195
2025-03-28,Paula Reyes,Paquete,Reformer,Reformer,12,No,Roma,4366
2025-03-28,Carlos García,Paquete,Chair,Chair,12,No,Condesa,4513
2025-03-29,Sofía Morales,Paquete,Mat Pilates,Ninguno,12,No,Roma,4448
2025-03-29,Fernanda Flores,Fitpass,Chair,Chair,0,Sí,Roma,197
2025-03-29,Mariana Martínez,Fitpass,Reformer,Reformer,0,Sí,Condesa,217
2025-03-29,Sofía Díaz,Clase Individual,Chair,Chair,0,No,Condesa,427
2025-03-29,Natalia Martínez,Fitpass,Reformer,Reformer,0,Sí,Roma,203
2025-03-29,Valeria Martínez,Paquete,Reformer,Reformer,8,No,Roma,3263
2025-03-29,Rodrigo Gutiérrez,Paquete,Cadillac,Cadillac,8,No,Roma,2956
2025-03-29,Paula Ramírez,Fitpass,Reformer,Reformer,0,Sí,Roma,188
2025-03-29,Natalia Morales,Paquete,Mat Pilates,Ninguno,8,No,Polanco,3279
2025-03-29,Fernanda Reyes,Paquete,Chair,Chair,12,No,Roma,4639
2025-03-29,Ana Martínez,Clase Individual,Reformer,Reformer,0,No,Condesa,383
2025-03-29,Fernanda González,Clase Individual,Mat Pilates,Ninguno,0,No,Roma,473
2025-03-29,Laura Martínez,Fitpass,Reformer,Reformer,0,Sí,Condesa,231
2025-03-29,Regina Gutiérrez,Paquete,Chair,Chair,8,No,Condesa,3037
2025-03-29,Laura Gómez,Paquete,Cadillac,Cadillac,12,No,Condesa,4635
2025-03-29,Diego Jiménez,Fitpass,Reformer,Reformer,0,Sí,Roma,203
2025-03-29,Natalia González,Paquete,Chair,Chair,12,No,Polanco,4123
2025-03-30,Ximena Flores,Fitpass,Reformer,Reformer,0,Sí,Polanco,190
2025-03-30,Alejandro Reyes,Clase Individual,Mat Pilates,Ninguno,0,No,Roma,401
2025-03-30,Valeria Cruz,Paquete,Cadillac,Cadillac,24,No,Condesa,8312
2025-03-30,Valeria Cruz,Paquete,Mat Pilates,Ninguno,8,No,Roma,3286
2025-03-30,Mateo Flores,Clase Individual,Mat Pilates,Ninguno,0,No,Polanco,404
2025-03-30,Rodrigo García,Clase Individual,Mat Pilates,Ninguno,0,No,Roma,380
2025-03-30,Luis López,Clase Individual,Reformer,Reformer,0,No,Condesa,484
2025-03-30,Renata Jiménez,Clase Individual,Reformer,Reformer,0,No,Condesa,401
2025-03-30,Regina Torres,Paquete,Cadillac,Cadillac,8,No,Roma,2991
2025-03-30,Regina Vázquez,Clase Individual,Reformer,Reformer,0,No,Roma,514
2025-03-30,Fernanda Díaz,Clase Individual,Chair,Chair,0,No,Condesa,392
2025-03-30,Santiago Reyes,Clase Individual,Mat Pilates,Ninguno,0,No,Roma,394
2025-03-30,María Gutiérrez,Paquete,Reformer,Reformer,12,No,Roma,4667
2025-03-30,Santiago Jiménez,Fitpass,Reformer,Reformer,0,Sí,Polanco,228
2025-03-30,Santiago Hernández,Clase Individual,Reformer,Reformer,0,No,Polanco,504
2025-03-30,Renata Gutiérrez,Clase Individual,Reformer,Reformer,0,No,Condesa,428
2025-03-30,Carolina Morales,Fitpass,Chair,Chair,0,Sí,Polanco,211
2025-03-31,Valeria Hernández,Fitpass,Reformer,Reformer,0,Sí,Condesa,193
2025-03-31,Carlos Torres,Paquete,Reformer,Reformer,8,No,Condesa,2933
2025-03-31,Santiago Morales,Fitpass,Cadillac,Cadillac,0,Sí,Condesa,235
2025-03-31,Andrea González,Paquete,Mat Pilates,Ninguno,24,No,Roma,8795
2025-03-31,Sofía Reyes,Fitpass,Reformer,Reformer,0,Sí,Polanco,182
2025-03-31,Ana Cruz,Paquete,Reformer,Reformer,8,No,Roma,3036
2025-03-31,Sofía Mendoza,Clase Individual,Chair,Chair,0,No,Condesa,429
2025-03-31,Diego Martínez,Fitpass,Reformer,Reformer,0,Sí,Condesa,213
2025-03-31,Mateo Reyes,Paquete,Chair,Chair,8,No,Roma,3206
2025-03-31,Lucía Rodríguez,Fitpass,Cadillac,Cadillac,0,Sí,Polanco,183
2025-03-31,Carlos López,Fitpass,Chair,Chair,0,Sí,Polanco,191
2025-03-31,Luis Gutiérrez,Fitpass,Chair,Chair,0,Sí,Polanco,234
2025-03-31,María Gutiérrez,Fitpass,Mat Pilates,Ninguno,0,Sí,Condesa,180
2025-03-31,Camila Cruz,Paquete,Chair,Chair,8,No,Condesa,2985
2025-03-31,Ana Mendoza,Clase Individual,Mat Pilates,Ninguno,0,No,Condesa,432
2025-04-01,Mariana Hernández,Clase Individual,Reformer,Reformer,0,No,Condesa,469
2025-04-01,Lucía Torres,Paquete,Mat Pilates,Ninguno,8,No,Condesa,3134
2025-04-01,Laura Sánchez,Clase Individual,Mat Pilates,Ninguno,0,No,Polanco,402
2025-04-01,Valeria Pérez,Paquete,Reformer,Reformer,12,No,Polanco,4515
2025-04-01,Natalia Torres,Clase Individual,Chair,Chair,0,No,Polanco,396
2025-04-01,Lucía Jiménez,Clase Individual,Reformer,Reformer,0,No,Polanco,470
2025-04-01,Andrea Martínez,Paquete,Reformer,Reformer,8,No,Condesa,2928
2025-04-01,Gabriela Martínez,Clase Individual,Chair,Chair,0,No,Polanco,390
2025-04-01,Fernando Flores,Clase Individual,Reformer,Reformer,0,No,Roma,389
2025-04-01,Renata González,Clase Individual,Cadillac,Cadillac,0,No,Condesa,495
2025-04-01,Camila Sánchez,Paquete,Chair,Chair,24,No,Condesa,7943
2025-04-01,Fernanda Reyes,Clase Individual,Chair,Chair,0,No,Roma,504
2025-04-01,Sofía Flores,Fitpass,Reformer,Reformer,0,Sí,Roma,198
2025-04-01,Miguel López,Paquete,Reformer,Reformer,24,No,Condesa,8578
2025-04-01,Laura Ramírez,Paquete,Reformer,Reformer,24,No,Roma,8513
2025-04-02,Carolina Ramírez,Paquete,Reformer,Reformer,8,No,Condesa,3107
2025-04-02,Santiago Jiménez,Fitpass,Chair,Chair,0,Sí,Polanco,197
2025-04-02,Carlos Mendoza,Fitpass,Reformer,Reformer,0,Sí,Condesa,218
2025-04-02,Fernanda Díaz,Clase Individual,Reformer,Reformer,0,No,Condesa,490
2025-04-02,Fernando Vázquez,Fitpass,Reformer,Reformer,0,Sí,Condesa,209
2025-04-02,Valeria Hernández,Fitpass,Cadillac,Cadillac,0,Sí,Condesa,240
2025-04-02,Gabriela Martínez,Paquete,Cadillac,Cadillac,12,No,Roma,4509
2025-04-02,Renata Jiménez,Fitpass,Cadillac,Cadillac,0,Sí,Polanco,188
2025-04-02,Diego Jiménez,Fitpass,Reformer,Reformer,0,Sí,Condesa,181
2025-04-02,Mariana López,Fitpass,Reformer,Reformer,0,Sí,Roma,240
2025-04-02,Camila Flores,Clase Individual,Reformer,Reformer,0,No,Condesa,392
2025-04-02,Regina Sánchez,Clase Individual,Chair,Chair,0,No,Condesa,400
2025-04-02,Carlos Ramírez,Paquete,Mat Pilates,Ninguno,8,No,Condesa,3267
2025-04-02,Paula Morales,Paquete,Cadillac,Cadillac,8,No,Condesa,3291
2025-04-02,Alejandro Reyes,Fitpass,Reformer,Reformer,0,Sí,Polanco,187
2025-04-02,Camila Hernández,Clase Individual,Reformer,Reformer,0,No,Condesa,473
2025-04-02,Camila Sánchez,Clase Individual,Chair,Chair,0,No,Roma,465
2025-04-02,Laura Díaz,Fitpass,Cadillac,Cadillac,0,Sí,Condesa,209
2025-04-02,Laura García,Paquete,Mat Pilates,Ninguno,8,No,Condesa,2966
2025-04-03,Laura Vázquez,Fitpass,Mat Pilates,Ninguno,0,Sí,Polanco,194
2025-04-03,Andrea Hernández,Fitpass,Reformer,Reformer,0,Sí,Roma,184
2025-04-03,Regina González,Paquete,Cadillac,Cadillac,8,No,Condesa,2956
2025-04-03,Mariana Díaz,Paquete,Reformer,Reformer,12,No,Condesa,4417
2025-04-03,Paula Cruz,Paquete,Cadillac,Cadillac,12,No,Polanco,4644
2025-04-03,Lucía Jiménez,Paquete,Chair,Chair,8,No,Roma,3164
2025-04-03,Lucía Sánchez,Paquete,Chair,Chair,12,No,Roma,4469
2025-04-03,Mateo Sánchez,Paquete,Chair,Chair,12,No,Polanco,4594
2025-04-03,Valeria Reyes,Paquete,Reformer,Reformer,8,No,Condesa,3080
2025-04-03,Carlos Gómez,Fitpass,Cadillac,Cadillac,0,Sí,Roma,235
2025-04-03,Victoria Díaz,Paquete,Chair,Chair,8,No,Polanco,3208
2025-04-04,Victoria González,Paquete,Reformer,Reformer,8,No,Polanco,2993
2025-04-04,Carolina Martínez,Paquete,Chair,Chair,8,No,Polanco,3093
2025-04-04,Miguel Mendoza,Paquete,Cadillac,Cadillac,24,No,Condesa,8775
2025-04-04,Andrea Sánchez,Fitpass,Chair,Chair,0,Sí,Polanco,198
2025-04-04,Laura Mendoza,Paquete,Chair,Chair,24,No,Condesa,7939
2025-04-04,Paula Vázquez,Paquete,Chair,Chair,8,No,Polanco,3223
2025-04-04,Mariana Morales,Paquete,Cadillac,Cadillac,8,No,Condesa,3098
2025-04-04,Alejandro Díaz,Fitpass,Mat Pilates,Ninguno,0,Sí,Polanco,234
2025-04-04,Regina Gómez,Paquete,Chair,Chair,8,No,Condesa,3189
2025-04-04,Javier Ramírez,Fitpass,Chair,Chair,0,Sí,Roma,220
2025-04-04,Claudia García,Clase Individual,Reformer,Reformer,0,No,Roma,412
2025-04-04,Alejandro Gómez,Paquete,Mat Pilates,Ninguno,8,No,Condesa,3181
2025-04-05,Fernanda Jiménez,Fitpass,Reformer,Reformer,0,Sí,Roma,231
2025-04-05,María Pérez,Fitpass,Mat Pilates,Ninguno,0,Sí,Roma,240
2025-04-05,Valeria Díaz,Paquete,Chair,Chair,8,No,Roma,3251
2025-04-05,Javier Jiménez,Fitpass,Reformer,Reformer,0,Sí,Polanco,215
2025-04-05,Paula Torres,Fitpass,Reformer,Reformer,0,Sí,Roma,200
2025-04-05,Fernando Gutiérrez,Paquete,Reformer,Reformer,12,No,Roma,4397
2025-04-05,Mariana López,Fitpass,Cadillac,Cadillac,0,Sí,Polanco,202
2025-04-05,Renata González,Paquete,Mat Pilates,Ninguno,8,No,Roma,3046
2025-04-05,Carolina Gómez,Fitpass,Cadillac,Cadillac,0,Sí,Condesa,235
2025-04-05,Gabriela Gutiérrez,Fitpass,Reformer,Reformer,0,Sí,Polanco,215
2025-04-05,Daniela Torres,Paquete,Mat Pilates,Ninguno,8,No,Polanco,2934
2025-04-05,Lucía Gutiérrez,Clase Individual,Reformer,Reformer,0,No,Roma,428
2025-04-05,Victoria Sánchez,Fitpass,Reformer,Reformer,0,Sí,Roma,188
2025-04-05,Laura García,Clase Individual,Cadillac,Cadillac,0,No,Condesa,504
2025-04-05,Ana Mendoza,Clase Individual,Reformer,Reformer,0,No,Condesa,380
2025-04-06,Ana García,Fitpass,Reformer,Reformer,0,Sí,Roma,184
2025-04-06,Javier Ramírez,Clase Individual,Mat Pilates,Ninguno,0,No,Roma,453
2025-04-06,Santiago López,Paquete,Chair,Chair,24,No,Roma,8355
2025-04-06,Sofía Mendoza,Fitpass,Reformer,Reformer,0,Sí,Condesa,208
2025-04-06,Laura Pérez,Clase Individual,Reformer,Reformer,0,No,Condesa,474
2025-04-06,Javier Jiménez,Fitpass,Mat Pilates,Ninguno,0,Sí,Roma,202
2025-04-06,Carlos Vázquez,Fitpass,Reformer,Reformer,0,Sí,Roma,201
2025-04-06,Santiago Rodríguez,Paquete,Reformer,Reformer,8,No,Condesa,3255
2025-04-06,Rodrigo Díaz,Paquete,Cadillac,Cadillac,24,No,Condesa,8803
2025-04-06,Fernando Morales,Fitpass,Cadillac,Cadillac,0,Sí,Polanco,210
2025-04-07,Carlos Mendoza,Paquete,Cadillac,Cadillac,12,No,Condesa,4511
2025-04-07,Valeria Morales,Fitpass,Chair,Chair,0,Sí,Polanco,239
2025-04-07,Carlos Mendoza,Paquete,Chair,Chair,12,No,Roma,4537
2025-04-07,Ximena Gómez,Fitpass,Reformer,Reformer,0,Sí,Polanco,221
2025-04-07,Victoria Gómez,Fitpass,Cadillac,Cadillac,0,Sí,Roma,224
2025-04-07,Diego Mendoza,Paquete,Reformer,Reformer,12,No,Condesa,4379
2025-04-07,Rodrigo López,Fitpass,Chair,Chair,0,Sí,Polanco,181
2025-04-08,María García,Fitpass,Reformer,Reformer,0,Sí,Roma,182
2025-04-08,Fernanda González,Clase Individual,Mat Pilates,Ninguno,0,No,Condesa,495
2025-04-08,María Gómez,Paquete,Chair,Chair,12,No,Roma,4360
2025-04-08,Gabriela Díaz,Paquete,Reformer,Reformer,12,No,Condesa,4336
2025-04-08,Fernando García,Paquete,Chair,Chair,12,No,Polanco,4654
2025-04-08,Laura Martínez,Fitpass,Reformer,Reformer,0,Sí,Roma,198
2025-04-08,Regina García,Paquete,Reformer,Reformer,8,No,Condesa,3066
2025-04-08,Miguel Pérez,Clase Individual,Cadillac,Cadillac,0,No,Condesa,392
2025-04-08,Lucía López,Fitpass,Cadillac,Cadillac,0,Sí,Condesa,234
2025-04-08,Miguel Ramírez,Paquete,Chair,Chair,8,No,Roma,3209
2025-04-08,Carolina Díaz,Fitpass,Cadillac,Cadillac,0,Sí,Condesa,210
2025-04-08,Mariana Mendoza,Paquete,Reformer,Reformer,8,No,Polanco,3019
2025-04-08,Ana Gutiérrez,Clase Individual,Reformer,Reformer,0,No,Polanco,456
2025-04-08,Miguel Torres,Clase Individual,Mat Pilates,Ninguno,0,No,Polanco,439
2025-04-08,Ximena Sánchez,Paquete,Mat Pilates,Ninguno,12,No,Roma,4544
2025-04-08,Carlos Vázquez,Fitpass,Chair,Chair,0,Sí,Condesa,222
2025-04-08,Carolina Ramírez,Fitpass,Reformer,Reformer,0,Sí,Polanco,209
2025-04-08,Valeria Gutiérrez,Clase Individual,Cadillac,Cadillac,0,No,Condesa,438
2025-04-08,Victoria Gutiérrez,Fitpass,Reformer,Reformer,0,Sí,Roma,211
2025-04-09,Javier Ramírez,Paquete,Reformer,Reformer,24,No,Condesa,8897
2025-04-09,Santiago Rodríguez,Paquete,Reformer,Reformer,8,No,Condesa,3100
2025-04-09,Renata López,Paquete,Chair,Chair,12,No,Polanco,4194
2025-04-09,Mariana Flores,Paquete,Reformer,Reformer,12,No,Polanco,4287
2025-04-09,Valeria Sánchez,Fitpass,Reformer,Reformer,0,Sí,Polanco,222
2025-04-09,Natalia Ramírez,Fitpass,Reformer,Reformer,0,Sí,Polanco,237
2025-04-09,Rodrigo Cruz,Clase Individual,Reformer,Reformer,0,No,Roma,491
2025-04-10,Laura Vázquez,Clase Individual,Reformer,Reformer,0,No,Polanco,382
2025-04-10,Camila Morales,Clase Individual,Cadillac,Cadillac,0,No,Condesa,420
2025-04-10,Daniela Jiménez,Paquete,Cadillac,Cadillac,12,No,Roma,4699
2025-04-10,Sofía Mendoza,Fitpass,Reformer,Reformer,0,Sí,Polanco,211
2025-04-10,Sofía Díaz,Clase Individual,Reformer,Reformer,0,No,Polanco,417
2025-04-10,Carolina Díaz,Fitpass,Reformer,Reformer,0,Sí,Roma,220
2025-04-10,Lucía González,Clase Individual,Reformer,Reformer,0,No,Polanco,384
2025-04-10,María Jiménez,Paquete,Cadillac,Cadillac,8,No,Roma,3021
2025-04-10,Camila Morales,Clase Individual,Reformer,Reformer,0,No,Roma,478
2025-04-10,Camila Vázquez,Clase Individual,Reformer,Reformer,0,No,Condesa,381
2025-04-10,Lucía Reyes,Clase Individual,Cadillac,Cadillac,0,No,Roma,483
2025-04-10,Daniela Jiménez,Paquete,Mat Pilates,Ninguno,12,No,Polanco,4118
2025-04-10,Camila Gutiérrez,Clase Individual,Reformer,Reformer,0,No,Condesa,472
2025-04-10,Claudia Ramírez,Paquete,Cadillac,Cadillac,12,No,Roma,4465
2025-04-10,Renata González,Fitpass,Mat Pilates,Ninguno,0,Sí,Roma,219
2025-04-10,Renata Gutiérrez,Paquete,Reformer,Reformer,8,No,Roma,2934
2025-04-11,Andrea Morales,Paquete,Reformer,Reformer,12,No,Roma,4599
2025-04-11,Rodrigo Mendoza,Paquete,Chair,Chair,8,No,Roma,2988
2025-04-11,Gabriela Hernández,Paquete,Mat Pilates,Ninguno,12,No,Roma,4155
2025-04-11,Renata Jiménez,Paquete,Reformer,Reformer,12,No,Roma,4156
2025-04-11,Fernando Jiménez,Paquete,Mat Pilates,Ninguno,8,No,Condesa,3174
2025-04-11,Alejandro Gómez,Paquete,Chair,Chair,24,No,Polanco,8358
2025-04-11,Fernanda Jiménez,Clase Individual,Cadillac,Cadillac,0,No,Polanco,394
2025-04-11,Paula Ramírez,Paquete,Reformer,Reformer,8,No,Condesa,3204
2025-04-11,Victoria Reyes,Paquete,Mat Pilates,Ninguno,12,No,Condesa,4153
2025-04-11,Luis López,Paquete,Reformer,Reformer,8,No,Roma,3217
2025-04-11,Alejandro Jiménez,Paquete,Reformer,Reformer,12,No,Polanco,4520
2025-04-11,Javier Flores,Clase Individual,Reformer,Reformer,0,No,Condesa,439
2025-04-11,Santiago Rodríguez,Clase Individual,Cadillac,Cadillac,0,No,Polanco,488
2025-04-11,Rodrigo Sánchez,Paquete,Cadillac,Cadillac,24,No,Condesa,8706
2025-04-11,Alejandro Sánchez,Paquete,Reformer,Reformer,8,No,Roma,2916
2025-04-12,Diego Pérez,Paquete,Mat Pilates,Ninguno,8,No,Polanco,3134
2025-04-12,Paula Reyes,Paquete,Mat Pilates,Ninguno,12,No,Polanco,4501
2025-04-12,Ana Ramírez,Fitpass,Reformer,Reformer,0,Sí,Roma,185
2025-04-12,Fernanda Rodríguez,Paquete,Reformer,Reformer,12,No,Condesa,4214
2025-04-12,Diego Ramírez,Clase Individual,Chair,Chair,0,No,Condesa,477
2025-04-12,Santiago Torres,Paquete,Cadillac,Cadillac,12,No,Condesa,4474
2025-04-12,Regina Jiménez,Paquete,Mat Pilates,Ninguno,12,No,Condesa,4147
2025-04-12,María Gutiérrez,Fitpass,Cadillac,Cadillac,0,Sí,Polanco,223
2025-04-12,Victoria Reyes,Paquete,Cadillac,Cadillac,8,No,Polanco,2916
2025-04-12,Gabriela Sánchez,Fitpass,Reformer,Reformer,0,Sí,Polanco,186
2025-04-12,Victoria Hernández,Clase Individual,Reformer,Reformer,0,No,Roma,483
2025-04-12,María Cruz,Paquete,Reformer,Reformer,12,No,Polanco,4669
2025-04-12,Lucía González,Clase Individual,Chair,Chair,0,No,Condesa,519
2025-04-12,Renata Flores,Paquete,Reformer,Reformer,12,No,Condesa,4684
2025-04-12,Natalia López,Paquete,Reformer,Reformer,12,No,Roma,4120
2025-04-13,Mateo González,Clase Individual,Mat Pilates,Ninguno,0,No,Polanco,389
2025-04-13,Regina Torres,Fitpass,Cadillac,Cadillac,0,Sí,Polanco,219
2025-04-13,Valeria Cruz,Paquete,Chair,Chair,8,No,Condesa,3214
2025-04-13,Paula Rodríguez,Fitpass,Cadillac,Cadillac,0,Sí,Condesa,206
2025-04-13,Fernanda García,Fitpass,Reformer,Reformer,0,Sí,Roma,198
2025-04-13,Fernanda Rodríguez,Clase Individual,Reformer,Reformer,0,No,Condesa,452
2025-04-13,Sofía Cruz,Fitpass,Chair,Chair,0,Sí,Polanco,232
2025-04-13,Rodrigo Pérez,Clase Individual,Chair,Chair,0,No,Polanco,400
2025-04-13,Carlos Vázquez,Fitpass,Reformer,Reformer,0,Sí,Roma,206
2025-04-13,Javier Jiménez,Fitpass,Chair,Chair,0,Sí,Polanco,238
2025-04-13,Camila Hernández,Clase Individual,Cadillac,Cadillac,0,No,Polanco,518
2025-04-13,Luis Reyes,Paquete,Reformer,Reformer,8,No,Condesa,3203
2025-04-13,Renata Torres,Fitpass,Reformer,Reformer,0,Sí,Polanco,217
2025-04-14,Sofía Díaz,Fitpass,Chair,Chair,0,Sí,Condesa,182
2025-04-14,Rodrigo Gutiérrez,Paquete,Reformer,Reformer,8,No,Condesa,3040
2025-04-14,Regina Pérez,Fitpass,Reformer,Reformer,0,Sí,Roma,181
2025-04-14,Andrea Díaz,Fitpass,Cadillac,Cadillac,0,Sí,Condesa,212
2025-04-14,Laura González,Clase Individual,Cadillac,Cadillac,0,No,Condesa,490
2025-04-14,Natalia Cruz,Fitpass,Mat Pilates,Ninguno,0,Sí,Roma,212
2025-04-14,Claudia Hernández,Paquete,Reformer,Reformer,24,No,Condesa,8227
2025-04-14,Carolina Torres,Paquete,Cadillac,Cadillac,8,No,Condesa,3009
2025-04-14,Regina Jiménez,Fitpass,Mat Pilates,Ninguno,0,Sí,Roma,198
2025-04-14,Regina Díaz,Paquete,Reformer,Reformer,12,No,Roma,4419
2025-04-14,Miguel Ramírez,Paquete,Reformer,Reformer,8,No,Roma,3269
2025-04-15,Lucía Jiménez,Fitpass,Cadillac,Cadillac,0,Sí,Condesa,231
2025-04-15,Fernando Reyes,Paquete,Reformer,Reformer,8,No,Polanco,3017
2025-04-15,Natalia Pérez,Paquete,Mat Pilates,Ninguno,12,No,Condesa,4583
2025-04-15,Carolina Sánchez,Fitpass,Reformer,Reformer,0,Sí,Condesa,218
2025-04-15,Santiago Reyes,Paquete,Mat Pilates,Ninguno,8,No,Condesa,3134
2025-04-15,Renata García,Fitpass,Reformer,Reformer,0,Sí,Condesa,190
2025-04-15,Carlos Torres,Fitpass,Chair,Chair,0,Sí,Roma,232
2025-04-15,Gabriela Vázquez,Fitpass,Mat Pilates,Ninguno,0,Sí,Polanco,226
2025-04-15,Ana Morales,Clase Individual,Reformer,Reformer,0,No,Roma,496
2025-04-15,Laura Díaz,Clase Individual,Cadillac,Cadillac,0,No,Condesa,466
2025-04-15,Natalia Torres,Clase Individual,Reformer,Reformer,0,No,Roma,428
2025-04-15,Natalia Díaz,Paquete,Cadillac,Cadillac,8,No,Roma,2952
2025-04-16,Mateo Pérez,Paquete,Cadillac,Cadillac,8,No,Condesa,3008
2025-04-16,Carlos Reyes,Paquete,Chair,Chair,8,No,Roma,3165
2025-04-16,Ana Gutiérrez,Paquete,Reformer,Reformer,12,No,Roma,4384
2025-04-16,Ximena González,Paquete,Reformer,Reformer,8,No,Condesa,3071
2025-04-16,Javier Morales,Paquete,Reformer,Reformer,8,No,Roma,3025
2025-04-16,Renata Jiménez,Paquete,Chair,Chair,12,No,Condesa,4256
2025-04-16,Andrea Jiménez,Paquete,Reformer,Reformer,24,No,Roma,8001
2025-04-16,Rodrigo García,Fitpass,Reformer,Reformer,0,Sí,Condesa,202
2025-04-16,Valeria Gutiérrez,Paquete,Chair,Chair,8,No,Polanco,3147
2025-04-16,Daniela Martínez,Paquete,Reformer,Reformer,8,No,Roma,3258
2025-04-16,Ximena Hernández,Fitpass,Chair,Chair,0,Sí,Roma,223
2025-04-16,Carolina Cruz,Fitpass,Reformer,Reformer,0,Sí,Roma,186
2025-04-16,Natalia Vázquez,Paquete,Reformer,Reformer,24,No,Condesa,8851
2025-04-17,Fernando Jiménez,Fitpass,Reformer,Reformer,0,Sí,Roma,199
2025-04-17,Alejandro Rodríguez,Clase Individual,Reformer,Reformer,0,No,Condesa,476
2025-04-17,Alejandro Mendoza,Clase Individual,Cadillac,Cadillac,0,No,Roma,419
2025-04-17,Rodrigo Cruz,Paquete,Cadillac,Cadillac,12,No,Condesa,4368
2025-04-17,Alejandro Díaz,Paquete,Chair,Chair,8,No,Polanco,3240
2025-04-17,Valeria García,Fitpass,Reformer,Reformer,0,Sí,Roma,184
2025-04-17,Laura Jiménez,Fitpass,Reformer,Reformer,0,Sí,Condesa,225
2025-04-17,Diego Martínez,Paquete,Reformer,Reformer,12,No,Roma,4355
2025-04-17,Andrea López,Clase Individual,Chair,Chair,0,No,Roma,437
2025-04-17,Claudia Torres,Fitpass,Reformer,Reformer,0,Sí,Roma,209
2025-04-18,Rodrigo Torres,Clase Individual,Chair,Chair,0,No,Roma,421
2025-04-18,Andrea Sánchez,Clase Individual,Reformer,Reformer,0,No,Roma,438
2025-04-18,Alejandro Torres,Clase Individual,Chair,Chair,0,No,Roma,382
2025-04-18,Luis Jiménez,Fitpass,Cadillac,Cadillac,0,Sí,Condesa,214
2025-04-18,Rodrigo Torres,Paquete,Chair,Chair,8,No,Condesa,2906
2025-04-18,Mariana Morales,Fitpass,Reformer,Reformer,0,Sí,Condesa,229
2025-04-18,Regina López,Paquete,Mat Pilates,Ninguno,8,No,Roma,3128
2025-04-18,Claudia Vázquez,Fitpass,Reformer,Reformer,0,Sí,Roma,240
2025-04-18,Laura Gómez,Clase Individual,Reformer,Reformer,0,No,Condesa,381
2025-04-18,Ximena Torres,Clase Individual,Cadillac,Cadillac,0,No,Polanco,455
2025-04-18,Ximena Gómez,Clase Individual,Reformer,Reformer,0,No,Polanco,426
2025-04-18,Carolina Martínez,Clase Individual,Reformer,Reformer,0,No,Roma,510
2025-04-19,Natalia Ramírez,Fitpass,Mat Pilates,Ninguno,0,Sí,Roma,217
2025-04-19,Laura Díaz,Fitpass,Cadillac,Cadillac,0,Sí,Condesa,211
2025-04-19,Fernanda González,Paquete,Chair,Chair,24,No,Condesa,8752
2025-04-19,Luis Vázquez,Fitpass,Cadillac,Cadillac,0,Sí,Roma,215
2025-04-19,Claudia Martínez,Clase Individual,Chair,Chair,0,No,Roma,413
2025-04-19,Alejandro Martínez,Fitpass,Reformer,Reformer,0,Sí,Roma,205
2025-04-19,Laura Mendoza,Paquete,Chair,Chair,8,No,Polanco,3289
2025-04-19,Daniela Ramírez,Paquete,Mat Pilates,Ninguno,24,No,Condesa,8763
2025-04-19,Gabriela Hernández,Paquete,Mat Pilates,Ninguno,12,No,Condesa,4558
2025-04-19,Andrea Hernández,Clase Individual,Chair,Chair,0,No,Polanco,480
2025-04-19,Diego Gómez,Fitpass,Reformer,Reformer,0,Sí,Roma,190
